C010101,SI_POV_EMP1,SLE,15 to 24 years old,Both sexes or no breakdown by sex,53.38,"M, 27, 31"
C010101,SI_POV_EMP1,MOZ,15 years old and over,Both sexes or no breakdown by sex,53.36,"M, 27, 31"
C010101,SI_POV_EMP1,MOZ,25 years old and over,Both sexes or no breakdown by sex,52.97,"M, 27, 31"
C010101,SI_POV_EMP1,ZMB,15 years old and over,Both sexes or no breakdown by sex,52.16,"M, 27, 31"
C010101,SI_POV_EMP1,M49_AFR_MA,25 years old and over,Female,52.01,"M, 27, 30"
C010101,SI_POV_EMP1,M49_AFR_MA,15 years old and over,Female,51.82,"M, 27, 30"
C010101,SI_POV_EMP1,LAO,15 to 24 years old,Female,51.78,"M, 27, 31"
C010101,SI_POV_EMP1,SLE,15 to 24 years old,Male,51.66,"M, 27, 31"
C010101,SI_POV_EMP1,LAO,15 to 24 years old,Both sexes or no breakdown by sex,51.65,"M, 27, 31"
C010101,SI_POV_EMP1,MOZ,15 to 24 years old,Male,51.56,"M, 27, 31"
C010101,SI_POV_EMP1,LAO,15 to 24 years old,Male,51.48,"M, 27, 31"
C010101,SI_POV_EMP1,M49_AFR_MA,15 to 24 years old,Female,51.26,"M, 27, 30"
C010101,SI_POV_EMP1,MOZ,15 years old and over,Male,50.96,"M, 27, 31"
C010101,SI_POV_EMP1,MOZ,25 years old and over,Male,50.74,"M, 27, 31"
C010101,SI_POV_EMP1,MLI,15 to 24 years old,Male,50.63,"M, 27, 31"
C010101,SI_POV_EMP1,LSO,15 to 24 years old,Male,50.55,"M, 27, 31"
C010101,SI_POV_EMP1,ZMB,25 years old and over,Both sexes or no breakdown by sex,50.46,"M, 27, 31"
C010101,SI_POV_EMP1,ZMB,15 years old and over,Male,50.32,"M, 27, 31"
C010101,SI_POV_EMP1,MLI,15 to 24 years old,Both sexes or no breakdown by sex,49.75,"M, 27, 31"
C010101,SI_POV_EMP1,SLE,15 years old and over,Female,49.37,"M, 27, 31"
C010101,SI_POV_EMP1,M49_AFR_MA,15 to 24 years old,Both sexes or no breakdown by sex,49.34,"M, 27, 30"
C010101,SI_POV_EMP1,M49_AFR_MA,15 years old and over,Both sexes or no breakdown by sex,49.25,"M, 27, 30"
C010101,SI_POV_EMP1,M49_AFR_MA,25 years old and over,Both sexes or no breakdown by sex,49.21,"M, 27, 30"
C010101,SI_POV_EMP1,MLI,25 years old and over,Female,48.9,"M, 27, 31"
C010101,SI_POV_EMP1,MLI,15 years old and over,Female,48.69,"M, 27, 31"
C010101,SI_POV_EMP1,RWA,15 to 24 years old,Male,48.39,"M, 27, 31"
C010101,SI_POV_EMP1,NGA,15 to 24 years old,Female,48.29,"M, 27, 31"
C010101,SI_POV_EMP1,MLI,15 to 24 years old,Female,48.28,"M, 27, 31"
C010101,SI_POV_EMP1,ZMB,25 years old and over,Male,47.85,"M, 27, 31"
C010101,SI_POV_EMP1,SLE,25 years old and over,Female,47.58,"M, 27, 31"
C010101,SI_POV_EMP1,LSO,15 to 24 years old,Both sexes or no breakdown by sex,47.56,"M, 27, 31"
C010101,SI_POV_EMP1,M49_AFR_MA,15 to 24 years old,Male,47.41,"M, 27, 30"
C010101,SI_POV_EMP1,GMB,15 to 24 years old,Male,47.08,"M, 27, 31"
C010101,SI_POV_EMP1,M49_AFR_MA,15 years old and over,Male,46.91,"M, 27, 30"
C010101,SI_POV_EMP1,SLE,15 years old and over,Both sexes or no breakdown by sex,46.79,"M, 27, 31"
C010101,SI_POV_EMP1,M49_AFR_MA,25 years old and over,Male,46.76,"M, 27, 30"
C010101,SI_POV_EMP1,MLI,15 years old and over,Both sexes or no breakdown by sex,46.6,"M, 27, 31"
C010101,SI_POV_EMP1,GMB,15 to 24 years old,Both sexes or no breakdown by sex,46.44,"M, 27, 31"
C010101,SI_POV_EMP1,LAO,15 years old and over,Male,46.38,"M, 27, 31"
C010101,SI_POV_EMP1,LAO,15 years old and over,Both sexes or no breakdown by sex,45.99,"M, 27, 31"
C010101,SI_POV_EMP1,GMB,15 to 24 years old,Female,45.67,"M, 27, 31"
C010101,SI_POV_EMP1,LAO,15 years old and over,Female,45.62,"M, 27, 31"
C010101,SI_POV_EMP1,MLI,15 years old and over,Male,45.41,"M, 27, 31"
